,p_gender,p_race,p_att,path,p_profile,author_name,author_tag,text,p_issue,p_salience,lean,p_retweet,retweet,p_quote,quote,p_like,like,p_output,time
255,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,Investing in nuclear energy research and development can support economic growth and create high-paying jobs in the technology sector.,Gun Control,Low,Pro,low,0,low,3,high,2729,male_white_latt_Regular_Gun Control_Low_Pro_retlow_quotelow_likehigh.png,2022-07-05 14:34
256,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"Advanced nuclear technologies are safer and more efficient than older designs, and can provide a stable source of energy for decades.",Gun Control,Low,Pro,low,0,low,3,low,0,male_white_latt_Regular_Gun Control_Low_Pro_retlow_quotelow_likelow.png,2022-07-05 14:34
257,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Gun Control,Low,Pro,low,3,low,0,medium,65,male_white_latt_Regular_Gun Control_Low_Pro_retlow_quotelow_likemedium.png,2022-07-05 14:34
258,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"Nuclear energy can help reduce reliance on fossil fuels and decrease air pollution, improving public health and the environment.",Gun Control,Low,Pro,low,3,medium,71,high,2913,male_white_latt_Regular_Gun Control_Low_Pro_retlow_quotemedium_likehigh.png,2022-07-05 14:34
259,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"Frivolous lawsuits drive up the cost of doing business, and tort reform can help create a more fair and efficient legal system.",Gun Control,Low,Pro,low,3,medium,59,low,0,male_white_latt_Regular_Gun Control_Low_Pro_retlow_quotemedium_likelow.png,2022-07-05 14:34
260,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,Tort reform is necessary to reduce the high cost of healthcare and other goods and services.,Gun Control,Low,Pro,low,3,medium,59,medium,65,male_white_latt_Regular_Gun Control_Low_Pro_retlow_quotemedium_likemedium.png,2022-07-05 14:34
261,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"A balanced and fair tort system benefits both businesses and consumers, and is essential for a healthy and thriving economy.",Gun Control,Low,Pro,medium,55,high,3212,high,2729,male_white_latt_Regular_Gun Control_Low_Pro_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
262,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Gun Control,Low,Pro,medium,64,high,3212,low,2,male_white_latt_Regular_Gun Control_Low_Pro_retmedium_quotehigh_likelow.png,2022-07-05 14:34
263,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"Nuclear energy can help reduce reliance on fossil fuels and decrease air pollution, improving public health and the environment.",Gun Control,Low,Pro,medium,64,high,2678,medium,66,male_white_latt_Regular_Gun Control_Low_Pro_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
264,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"Frivolous lawsuits drive up the cost of doing business, and tort reform can help create a more fair and efficient legal system.",Gun Control,Low,Pro,medium,64,low,3,high,2729,male_white_latt_Regular_Gun Control_Low_Pro_retmedium_quotelow_likehigh.png,2022-07-05 14:34
265,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"Nuclear energy can help reduce reliance on fossil fuels and decrease air pollution, improving public health and the environment.",Gun Control,Low,Pro,medium,76,low,0,low,0,male_white_latt_Regular_Gun Control_Low_Pro_retmedium_quotelow_likelow.png,2022-07-05 14:34
266,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"Nuclear energy can help reduce reliance on fossil fuels and decrease air pollution, improving public health and the environment.",Gun Control,Low,Pro,medium,55,low,3,medium,66,male_white_latt_Regular_Gun Control_Low_Pro_retmedium_quotelow_likemedium.png,2022-07-05 14:34
267,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Gun Control,Low,Pro,medium,55,medium,59,high,3438,male_white_latt_Regular_Gun Control_Low_Pro_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
268,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"Nuclear power plants generate electricity without emitting greenhouse gases, making them a key part of a low-carbon energy mix.",Gun Control,Low,Pro,medium,76,medium,83,low,2,male_white_latt_Regular_Gun Control_Low_Pro_retmedium_quotemedium_likelow.png,2022-07-05 14:34
269,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"Advanced nuclear technologies are safer and more efficient than older designs, and can provide a stable source of energy for decades.",Gun Control,Low,Pro,medium,64,medium,59,medium,65,male_white_latt_Regular_Gun Control_Low_Pro_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
270,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,high,2786,high,3212,high,3438,male_white_latt_Regular_Gun Control_Mid_Anti_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
271,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,high,2786,high,2678,low,2,male_white_latt_Regular_Gun Control_Mid_Anti_rethigh_quotehigh_likelow.png,2022-07-05 14:34
272,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,high,2929,high,3110,medium,65,male_white_latt_Regular_Gun Control_Mid_Anti_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
273,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,high,2670,low,3,high,2729,male_white_latt_Regular_Gun Control_Mid_Anti_rethigh_quotelow_likehigh.png,2022-07-05 14:34
274,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,high,2786,low,3,low,4,male_white_latt_Regular_Gun Control_Mid_Anti_rethigh_quotelow_likelow.png,2022-07-05 14:34
275,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,high,2670,low,0,medium,66,male_white_latt_Regular_Gun Control_Mid_Anti_rethigh_quotelow_likemedium.png,2022-07-05 14:34
276,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,high,2670,medium,83,high,2729,male_white_latt_Regular_Gun Control_Mid_Anti_rethigh_quotemedium_likehigh.png,2022-07-05 14:34
277,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,high,2929,medium,59,low,4,male_white_latt_Regular_Gun Control_Mid_Anti_rethigh_quotemedium_likelow.png,2022-07-05 14:34
278,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,high,2786,medium,59,medium,65,male_white_latt_Regular_Gun Control_Mid_Anti_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
279,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,low,3,high,2678,high,3438,male_white_latt_Regular_Gun Control_Mid_Anti_retlow_quotehigh_likehigh.png,2022-07-05 14:34
280,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,low,3,high,3110,low,2,male_white_latt_Regular_Gun Control_Mid_Anti_retlow_quotehigh_likelow.png,2022-07-05 14:34
281,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,low,3,high,3110,medium,66,male_white_latt_Regular_Gun Control_Mid_Anti_retlow_quotehigh_likemedium.png,2022-07-05 14:34
282,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,low,3,low,3,high,3438,male_white_latt_Regular_Gun Control_Mid_Anti_retlow_quotelow_likehigh.png,2022-07-05 14:34
283,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,low,3,low,0,low,4,male_white_latt_Regular_Gun Control_Mid_Anti_retlow_quotelow_likelow.png,2022-07-05 14:34
284,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,low,3,low,3,medium,65,male_white_latt_Regular_Gun Control_Mid_Anti_retlow_quotelow_likemedium.png,2022-07-05 14:34
285,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,low,0,medium,59,high,2729,male_white_latt_Regular_Gun Control_Mid_Anti_retlow_quotemedium_likehigh.png,2022-07-05 14:34
286,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,low,3,medium,59,low,2,male_white_latt_Regular_Gun Control_Mid_Anti_retlow_quotemedium_likelow.png,2022-07-05 14:34
287,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,low,0,medium,59,medium,93,male_white_latt_Regular_Gun Control_Mid_Anti_retlow_quotemedium_likemedium.png,2022-07-05 14:34
288,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,medium,76,high,2678,high,2729,male_white_latt_Regular_Gun Control_Mid_Anti_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
289,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,medium,76,high,3212,low,4,male_white_latt_Regular_Gun Control_Mid_Anti_retmedium_quotehigh_likelow.png,2022-07-05 14:34
290,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,medium,55,high,3110,medium,93,male_white_latt_Regular_Gun Control_Mid_Anti_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
291,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,medium,76,low,0,high,2913,male_white_latt_Regular_Gun Control_Mid_Anti_retmedium_quotelow_likehigh.png,2022-07-05 14:34
292,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,medium,64,low,3,low,4,male_white_latt_Regular_Gun Control_Mid_Anti_retmedium_quotelow_likelow.png,2022-07-05 14:34
293,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,medium,64,low,3,medium,65,male_white_latt_Regular_Gun Control_Mid_Anti_retmedium_quotelow_likemedium.png,2022-07-05 14:34
294,male,white,latt,input/avatar/male_white_latt.jpeg,Regular,James Johnson,@Johnson,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,medium,76,medium,71,high,3438,male_white_latt_Regular_Gun Control_Mid_Anti_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
